"","french_name","species","minYear","maxYear","estimate","se","infIC","supIC","GR","infGR","supGR","perc","infPerc","supPerc","pval","trend","trendEBCC"
"63","Tarier pâtre","SAXTOR",2014,2023,0.0151070196247501,0.00491833910714082,0.00546707497475411,0.0247469642747462,1.01522170744833,1.00548204670056,1.02505571199049,"+14.6%","+5%","+24.9%",0.00212936697644399,"Augmentation modérée","Augmentation modérée"
"64","Serin cini","SERSER",2014,2023,0.0144604204694269,0.00606439028937179,0.00257421550225817,0.0263466254365956,1.01456547813135,1.00257753163986,1.02669676601695,"+13.9%","+2.3%","+26.8%",0.01710325379501,"Augmentation modérée","Augmentation modérée"
"65","Aigrette garzette","EGRGAR",2014,2023,0.0142921405376811,0.0319025835670116,-0.0482369232536616,0.076821204329024,1.01439476148643,0.952907994268335,1.07984898680717,"+13.7%","-35.2%","+99.6%",0.654158103343898,"Incertain","Incertain"
"66","Bruant zizi","EMBCIR",2014,2023,0.0133452655202381,0.00533709254296012,0.00288456413603637,0.0238059669044401,1.01343471102459,1.00288872849432,1.02409159094991,"+12.8%","+2.6%","+23.9%",0.0124026949226587,"Augmentation modérée","Augmentation modérée"
"67","Grive draine","TURVIS",2014,2023,0.012935917108378,0.00491238532033023,0.00330764188053064,0.0225641923362251,1.01301994803218,1.00331311816413,1.02282068930673,"+12.3%","+3%","+22.5%",0.00845528875591587,"Augmentation modérée","Augmentation modérée"
"68","Faucon hobereau","FALSUB",2014,2023,0.0129115861890248,0.0219515577169998,-0.0301134669362949,0.0559366393143443,1.01299530062537,0.970335426313859,1.05753067574508,"+12.3%","-23.7%","+65.4%",0.556407842818502,"Incertain","Incertain"
"69","Caille des blés","COTCOT",2014,2023,0.0126339124531234,0.0119704053264793,-0.0108280819867761,0.0360959068930229,1.01271405748452,0.989230330670528,1.0367552737001,"+12%","-9.3%","+38.4%",0.291229183468364,"Incertain","Stable"
"70","Oedicnème criard","BUROED",2014,2023,0.0115309148165081,0.0175151849320367,-0.0227988476502838,0.0458606772832999,1.01159765208199,0.977459082190631,1.04692853986723,"+10.9%","-18.6%","+51.1%",0.510320855321018,"Incertain","Stable"
"71","Mésange bleue","PARCAE",2014,2023,0.0110287296740471,0.00287575922338257,0.00539224159621714,0.0166652177518768,1.01108977030698,1.00540680589724,1.0168048571216,"+10.4%","+5%","+16.2%",0.000125530003979786,"Augmentation modérée","Augmentation modérée"
"72","Chardonneret élégant","CARCAR",2014,2023,0.00959201675060948,0.00462762342716253,0.000521874833371057,0.0186621586678481,1.00963816758512,1.00052201103373,1.01883738508803,"+9%","+0.5%","+18.3%",0.0381933327222213,"Augmentation modérée","Augmentation modérée"
"73","Pie-grièche à tête rousse","LANSEN",2014,2023,0.00953825864725852,0.0385603253134261,-0.0660399789670566,0.0851164962615739,1.00958389281102,0.936093439494742,1.08884390555456,"+9%","-44.8%","+115.1%",0.804630097844514,"Incertain","Incertain"
"74","Pic vert","PICVIR",2014,2023,0.00892754076086946,0.00349276243816373,0.00208172638206868,0.0157733551396704,1.008967510107,1.00208389467877,1.01589841115834,"+8.4%","+1.9%","+15.3%",0.0105879636820366,"Augmentation modérée","Augmentation modérée"
"75","Faisan de Colchide","PHACOL",2014,2023,0.00868430940457389,0.00571596282294211,-0.0025189777283928,0.0198875965375404,1.00872212741465,0.997484192233759,1.02008667230838,"+8.1%","-2.2%","+19.6%",0.128684927120672,"Stable","Stable"
"76","Grive musicienne","TURPHI",2014,2023,0.00805060331293158,0.00299318750958529,0.00218395579414437,0.0139172508317188,1.00808309655799,1.00218634236267,1.01401454660635,"+7.5%","+2%","+13.3%",0.00715286741583605,"Augmentation modérée","Augmentation modérée"
"77","Fauvette à tête noire","SYLATR",2014,2023,0.00794023836790471,0.0016263730160505,0.00475254725644574,0.0111279294793637,1.00797184566167,1.00476385852117,1.01119007519039,"+7.4%","+4.4%","+10.5%",1.0492185123812e-06,"Augmentation modérée","Augmentation modérée"
"78","Huppe fasciée","UPUEPO",2014,2023,0.00789999711671014,0.00782534008442353,-0.00743766944875997,0.0232376636821801,1.00793128442956,0.992589921567991,1.02350976174225,"+7.4%","-6.5%","+23.3%",0.312715526856255,"Stable","Stable"
"79","Buse variable","BUTBUT",2014,2023,0.00769961207880542,0.00390653997577654,4.27937262833303e-05,0.0153564304313275,1.00772933031589,1.00004279464195,1.01547494629218,"+7.2%","0%","+14.8%",0.0487290940709179,"Augmentation modérée","Augmentation modérée"
"80","Hirondelle de fenêtre","DELURB",2014,2023,0.00769139144743166,0.0103776446738772,-0.0126487921133676,0.028031575008231,1.00772104617859,0.987430867637327,1.02842815653628,"+7.2%","-10.8%","+28.7%",0.458602490268981,"Stable","Stable"
"81","Mésange à longue queue","AEGCAU",2014,2023,0.00742151293201323,0.00706980690524052,-0.00643530860225809,0.0212783344662846,1.00744912061378,0.99358535364973,1.02150633249297,"+6.9%","-5.6%","+21.1%",0.293834166078338,"Stable","Stable"
"82","Mésange charbonnière","PARMAJ",2014,2023,0.0068305978571253,0.0018984088384183,0.00310971653382546,0.0105514791804252,1.00685397959744,1.00311455671819,1.01060734234366,"+6.3%","+2.8%","+10%",0.00032059385703204,"Augmentation modérée","Augmentation modérée"
"83","Tadorne de Belon","TADTAD",2014,2023,0.00651895241824123,0.0396083294619659,-0.0711133733272119,0.0841512781636945,1.00654024703628,0.931356295179762,1.08779344075653,"+6%","-47.3%","+113.3%",0.869270330153251,"Incertain","Incertain"
"84","Busard Saint-Martin","CIRCYA",2014,2023,0.00645667278052453,0.0207618685909776,-0.0342365896577916,0.0471499352188407,1.00647756202636,0.966342850865619,1.04827917126424,"+6%","-26.5%","+52.9%",0.755810447601578,"Incertain","Stable"
"85","Geai des chênes","GARGLA",2014,2023,0.00602706824361976,0.00326419643225492,-0.000370756763599993,0.0124248932508392,1.0060452675639,0.999629311958196,1.01250240292079,"+5.6%","-0.3%","+11.8%",0.0648316602701431,"Stable","Stable"
"86","Héron cendré","ARDCIN",2014,2023,0.00514209554294741,0.00960988031453816,-0.0136932698735473,0.0239774609594423,1.00515533880588,0.986400056479742,1.02426723162978,"+4.7%","-11.6%","+24.1%",0.592591604560833,"Stable","Stable"
"87","Corneille noire","CORCOR",2014,2023,0.00422032039414163,0.00291173630218933,-0.00148668275814951,0.00992732354643276,1.00422923848758,0.998514421807215,1.00997676288751,"+3.9%","-1.3%","+9.3%",0.147221135400574,"Stable","Stable"
